nta_code,NTAName,borough,year_month,date,borough_count,n_ntas,estimated_count
BK0203,Fort Greene,Brooklyn,2022-10,2022-10-01,2066.0,53,45.37670661222516
BK0203,Fort Greene,Brooklyn,2022-11,2022-11-01,1706.0,53,37.46982646682291
BK0203,Fort Greene,Brooklyn,2022-12,2022-12-01,1329.0,53,29.18956587010999
BK0203,Fort Greene,Brooklyn,2023-01,2023-01-01,1378.0,53,30.26578011212308
BK0203,Fort Greene,Brooklyn,2023-02,2023-02-01,1594.0,53,35.00990819936443
BK0203,Fort Greene,Brooklyn,2023-03,2023-03-01,1633.0,53,35.86648688178301
BK0203,Fort Greene,Brooklyn,2023-04,2023-04-01,1914.0,53,42.038246106388655
BK0203,Fort Greene,Brooklyn,2023-05,2023-05-01,1931.0,53,42.41162655769932
BK0203,Fort Greene,Brooklyn,2023-06,2023-06-01,1760.0,53,38.65585848863325
BK0203,Fort Greene,Brooklyn,2023-07,2023-07-01,1442.0,53,31.671447693527924
BK0203,Fort Greene,Brooklyn,2023-08,2023-08-01,1449.0,53,31.82519258524408
BK0203,Fort Greene,Brooklyn,2023-09,2023-09-01,1753.0,53,38.50211359691709
BK0203,Fort Greene,Brooklyn,2023-10,2023-10-01,2030.0,53,44.58601859768494
BK0203,Fort Greene,Brooklyn,2023-11,2023-11-01,1857.0,53,40.786323416699965
BK0203,Fort Greene,Brooklyn,2023-12,2023-12-01,1815.0,53,39.863854066403036
BK0203,Fort Greene,Brooklyn,2024-01,2024-01-01,1689.0,53,37.09644601551225
BK0203,Fort Greene,Brooklyn,2024-02,2024-02-01,1461.0,53,32.08875525675749
BK0203,Fort Greene,Brooklyn,2024-03,2024-03-01,1538.0,53,33.77994906563519
BK0203,Fort Greene,Brooklyn,2024-04,2024-04-01,1636.0,53,35.93237754966136
BK0203,Fort Greene,Brooklyn,2024-05,2024-05-01,1928.0,53,42.345735889820965
BK0203,Fort Greene,Brooklyn,2024-06,2024-06-01,1406.0,53,30.880759678987697
BK0203,Fort Greene,Brooklyn,2024-07,2024-07-01,1334.0,53,29.299383649907245
BK0203,Fort Greene,Brooklyn,2024-08,2024-08-01,1423.0,53,31.25414013029836
BK0203,Fort Greene,Brooklyn,2024-09,2024-09-01,1775.0,53,38.98531182802501
BK0203,Fort Greene,Brooklyn,2024-10,2024-10-01,1834.0,53,40.2811616296326
BK0203,Fort Greene,Brooklyn,2024-11,2024-11-01,1657.0,53,36.39361222480982
BK0203,Fort Greene,Brooklyn,2024-12,2024-12-01,1715.0,53,37.667498470457964
BK0203,Fort Greene,Brooklyn,2025-01,2025-01-01,1489.0,53,32.703734823622106
BK0203,Fort Greene,Brooklyn,2025-02,2025-02-01,1240.0,53,27.23480938971888
BK0203,Fort Greene,Brooklyn,2025-03,2025-03-01,1558.0,53,34.2192201848242
BK0203,Fort Greene,Brooklyn,2025-04,2025-04-01,1784.0,53,39.18298383166007
BK0203,Fort Greene,Brooklyn,2025-05,2025-05-01,1973.0,53,43.33409590799625
BK0203,Fort Greene,Brooklyn,2025-06,2025-06-01,1433.0,53,31.473775689892864
BK0203,Fort Greene,Brooklyn,2025-07,2025-07-01,1376.0,53,30.221853000204177
BK0203,Fort Greene,Brooklyn,2025-08,2025-08-01,1437.0,53,31.56162991373067
BK0203,Fort Greene,Brooklyn,2025-09,2025-09-01,1716.0,53,37.68946202641742
BK0203,Fort Greene,Brooklyn,2025-10,2025-10-01,1699.0,53,37.31608157510676
BK0203,Fort Greene,Brooklyn,2025-11,2025-11-01,50.0,53,1.0981777979725353
BK0204,Clinton Hill,Brooklyn,2022-03,2022-03-01,1642.0,53,34.36030769887649
BK0204,Clinton Hill,Brooklyn,2022-04,2022-04-01,1540.0,53,32.22586714754555
BK0204,Clinton Hill,Brooklyn,2022-05,2022-05-01,2155.0,53,45.09528811880562
BK0204,Clinton Hill,Brooklyn,2022-06,2022-06-01,1508.0,53,31.55623873928486
BK0204,Clinton Hill,Brooklyn,2022-07,2022-07-01,1377.0,53,28.814947442967675
BK0204,Clinton Hill,Brooklyn,2022-08,2022-08-01,1308.0,53,27.37106118765557
BK0204,Clinton Hill,Brooklyn,2022-09,2022-09-01,1827.0,53,38.231596934133584
BK0204,Clinton Hill,Brooklyn,2022-10,2022-10-01,2066.0,53,43.23288410833059
BK0204,Clinton Hill,Brooklyn,2022-11,2022-11-01,1706.0,53,35.69956451539786
BK0204,Clinton Hill,Brooklyn,2022-12,2022-12-01,1329.0,53,27.810504830576644
BK0204,Clinton Hill,Brooklyn,2023-01,2023-01-01,1378.0,53,28.83587333072582
BK0204,Clinton Hill,Brooklyn,2023-02,2023-02-01,1594.0,53,33.35586508648546
BK0204,Clinton Hill,Brooklyn,2023-03,2023-03-01,1633.0,53,34.17197470905317
BK0204,Clinton Hill,Brooklyn,2023-04,2023-04-01,1914.0,53,40.052149169092324
BK0204,Clinton Hill,Brooklyn,2023-05,2023-05-01,1931.0,53,40.40788926098082
BK0204,Clinton Hill,Brooklyn,2023-06,2023-06-01,1760.0,53,36.82956245433777
BK0204,Clinton Hill,Brooklyn,2023-07,2023-07-01,1442.0,53,30.175130147247195
BK0204,Clinton Hill,Brooklyn,2023-08,2023-08-01,1449.0,53,30.32161136155422
BK0204,Clinton Hill,Brooklyn,2023-09,2023-09-01,1753.0,53,36.683081240030745
BK0204,Clinton Hill,Brooklyn,2023-10,2023-10-01,2030.0,53,42.47955214903731
BK0204,Clinton Hill,Brooklyn,2023-11,2023-11-01,1857.0,53,38.85937356687798
BK0204,Clinton Hill,Brooklyn,2023-12,2023-12-01,1815.0,53,37.98048628103582
BK0204,Clinton Hill,Brooklyn,2024-01,2024-01-01,1689.0,53,35.34382442350937
BK0204,Clinton Hill,Brooklyn,2024-02,2024-02-01,1461.0,53,30.572722014651976
BK0204,Clinton Hill,Brooklyn,2024-03,2024-03-01,1538.0,53,32.18401537202926
BK0204,Clinton Hill,Brooklyn,2024-04,2024-04-01,1636.0,53,34.234752372327605
BK0204,Clinton Hill,Brooklyn,2024-05,2024-05-01,1928.0,53,40.34511159770637
BK0204,Clinton Hill,Brooklyn,2024-06,2024-06-01,1406.0,53,29.42179818795392
BK0204,Clinton Hill,Brooklyn,2024-07,2024-07-01,1334.0,53,27.91513426936738
BK0204,Clinton Hill,Brooklyn,2024-08,2024-08-01,1423.0,53,29.77753827984241
BK0204,Clinton Hill,Brooklyn,2024-09,2024-09-01,1775.0,53,37.14345077070997
BK0204,Clinton Hill,Brooklyn,2024-10,2024-10-01,1834.0,53,38.37807814844061
BK0204,Clinton Hill,Brooklyn,2024-11,2024-11-01,1657.0,53,34.67419601524868
BK0204,Clinton Hill,Brooklyn,2024-12,2024-12-01,1715.0,53,35.887897505221176
BK0204,Clinton Hill,Brooklyn,2025-01,2025-01-01,1489.0,53,31.158646871880077
BK0204,Clinton Hill,Brooklyn,2025-02,2025-02-01,1240.0,53,25.948100820101608
BK0204,Clinton Hill,Brooklyn,2025-03,2025-03-01,1558.0,53,32.60253312719218
BK0204,Clinton Hill,Brooklyn,2025-04,2025-04-01,1784.0,53,37.331783760533284
BK0204,Clinton Hill,Brooklyn,2025-05,2025-05-01,1973.0,53,41.28677654682296
BK0204,Clinton Hill,Brooklyn,2025-06,2025-06-01,1433.0,53,29.986797157423876
BK0204,Clinton Hill,Brooklyn,2025-07,2025-07-01,1376.0,53,28.79402155520953
BK0204,Clinton Hill,Brooklyn,2025-08,2025-08-01,1437.0,53,30.07050070845646
BK0204,Clinton Hill,Brooklyn,2025-09,2025-09-01,1716.0,53,35.90882339297932
BK0204,Clinton Hill,Brooklyn,2025-10,2025-10-01,1699.0,53,35.55308330109084
BK0204,Clinton Hill,Brooklyn,2025-11,2025-11-01,50.0,53,1.046294387907323
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-03,2022-03-01,1642.0,53,34.10176374382692
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-04,2022-04-01,1540.0,53,31.98338377922866
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-05,2022-05-01,2155.0,53,44.75596885989465
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-06,2022-06-01,1508.0,53,31.318793986413517
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-07,2022-07-01,1377.0,53,28.598129522076533
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-08,2022-08-01,1308.0,53,27.165107781318888
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-09,2022-09-01,1827.0,53,37.94392348353946
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-10,2022-10-01,2066.0,53,42.90757849862754
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-11,2022-11-01,1706.0,53,35.4309433294572
BK0301,Bedford-Stuyvesant (West),Brooklyn,2022-12,2022-12-01,1329.0,53,27.601244832853823
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-01,2023-01-01,1378.0,53,28.618897953102007
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-02,2023-02-01,1594.0,53,33.10487905460421
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-03,2023-03-01,1633.0,53,33.91484786459766
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-04,2023-04-01,1914.0,53,39.75077698275562
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-05,2023-05-01,1931.0,53,40.103840310188666
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-06,2023-06-01,1760.0,53,36.55243860483275
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-07,2023-07-01,1442.0,53,29.94807753873229
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-08,2023-08-01,1449.0,53,30.093456555910603
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-09,2023-09-01,1753.0,53,36.407059587654444
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-10,2023-10-01,2030.0,53,42.15991498171051
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-11,2023-11-01,1857.0,53,38.566976414303646
BK0301,Bedford-Stuyvesant (West),Brooklyn,2023-12,2023-12-01,1815.0,53,37.694702311233776
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-01,2024-01-01,1689.0,53,35.07788000202416
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-02,2024-02-01,1461.0,53,30.34267772821628
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-03,2024-03-01,1538.0,53,31.941846917177713
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-04,2024-04-01,1636.0,53,33.97715315767408
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-05,2024-05-01,1928.0,53,40.041535017112245
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-06,2024-06-01,1406.0,53,29.200414021815256
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-07,2024-07-01,1334.0,53,27.70508698798119
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-08,2024-08-01,1423.0,53,29.5534773492483
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-09,2024-09-01,1775.0,53,36.86396507021485
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-10,2024-10-01,1834.0,53,38.089302500717764
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-11,2024-11-01,1657.0,53,34.413290209209016
BK0301,Bedford-Stuyvesant (West),Brooklyn,2024-12,2024-12-01,1715.0,53,35.61785920868646
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-01,2025-01-01,1489.0,53,30.92419379692953
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-02,2025-02-01,1240.0,53,25.752854471586712
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-03,2025-03-01,1558.0,53,32.357215537687175
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-04,2025-04-01,1784.0,53,37.05088094944411
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-05,2025-05-01,1973.0,53,40.976114413258536
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-06,2025-06-01,1433.0,53,29.76116165950303
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-07,2025-07-01,1376.0,53,28.57736109105106
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-08,2025-08-01,1437.0,53,29.844235383604925
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-09,2025-09-01,1716.0,53,35.638627639711935
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-10,2025-10-01,1699.0,53,35.28556431227889
BK0301,Bedford-Stuyvesant (West),Brooklyn,2025-11,2025-11-01,50.0,53,1.0384215512736579
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-03,2022-03-01,1642.0,53,34.610989667289026
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-04,2022-04-01,1540.0,53,32.46097691085573
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-05,2022-05-01,2155.0,53,45.424289118762395
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-06,2022-06-01,1508.0,53,31.786463104915864
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-07,2022-07-01,1377.0,53,29.025172211849565
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-08,2022-08-01,1308.0,53,27.570751817791745
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-09,2022-09-01,1827.0,53,38.51052260787883
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-10,2022-10-01,2066.0,53,43.54829759599216
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-11,2022-11-01,1706.0,53,35.960017279168746
BK0302,Bedford-Stuyvesant (East),Brooklyn,2022-12,2022-12-01,1329.0,53,28.01340150293978
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-01,2023-01-01,1378.0,53,29.046250768285187
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-02,2023-02-01,1594.0,53,33.59921895837924
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-03,2023-03-01,1633.0,53,34.42128265936844
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-04,2023-04-01,1914.0,53,40.34435701777783
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-05,2023-05-01,1931.0,53,40.702692477183376
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-06,2023-06-01,1760.0,53,37.09825932669226
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-07,2023-07-01,1442.0,53,30.395278380164907
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-08,2023-08-01,1449.0,53,30.54282827521425
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-09,2023-09-01,1753.0,53,36.95070943164291
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-10,2023-10-01,2030.0,53,42.78946956430982
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-11,2023-11-01,1857.0,53,39.142879300947456
BK0302,Bedford-Stuyvesant (East),Brooklyn,2023-12,2023-12-01,1815.0,53,38.25757993065139
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-01,2024-01-01,1689.0,53,35.60168181976319
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-02,2024-02-01,1461.0,53,30.795770952441696
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-03,2024-03-01,1538.0,53,32.41881979798448
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-04,2024-04-01,1636.0,53,34.4845183286753
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-05,2024-05-01,1928.0,53,40.63945680787652
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-06,2024-06-01,1406.0,53,29.636450348482565
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-07,2024-07-01,1334.0,53,28.118794285117882
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-08,2024-08-01,1423.0,53,29.994785807888114
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-09,2024-09-01,1775.0,53,37.414437673226566
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-10,2024-10-01,1834.0,53,38.65807250292818
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-11,2024-11-01,1657.0,53,34.927168013823334
BK0302,Bedford-Stuyvesant (East),Brooklyn,2024-12,2024-12-01,1715.0,53,36.14972428708933
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-01,2025-01-01,1489.0,53,31.385970532639075
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-02,2025-02-01,1240.0,53,26.137409980169544
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-03,2025-03-01,1558.0,53,32.8403909266969
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-04,2025-04-01,1784.0,53,37.604144681147154
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-05,2025-05-01,1973.0,53,41.587991847479444
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-06,2025-06-01,1433.0,53,30.20557137224432
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-07,2025-07-01,1376.0,53,29.004093655413946
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-08,2025-08-01,1437.0,53,30.289885597986803
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-09,2025-09-01,1716.0,53,36.17080284352495
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-10,2025-10-01,1699.0,53,35.8124673841194
BK0302,Bedford-Stuyvesant (East),Brooklyn,2025-11,2025-11-01,50.0,53,1.05392782178103
BK0401,Bushwick (West),Brooklyn,2022-03,2022-03-01,1642.0,53,31.003275469027347
BK0401,Bushwick (West),Brooklyn,2022-04,2022-04-01,1540.0,53,29.077371633557924
BK0401,Bushwick (West),Brooklyn,2022-05,2022-05-01,2155.0,53,40.689438876829435
BK0401,Bushwick (West),Brooklyn,2022-06,2022-06-01,1508.0,53,28.473166508704775
BK0401,Bushwick (West),Brooklyn,2022-07,2022-07-01,1377.0,53,25.999701778837185
BK0401,Bushwick (West),Brooklyn,2022-08,2022-08-01,1308.0,53,24.696884478372574
BK0401,Bushwick (West),Brooklyn,2022-09,2022-09-01,1827.0,53,34.49633634708463
BK0401,Bushwick (West),Brooklyn,2022-10,2022-10-01,2066.0,53,39.008993373331606
BK0401,Bushwick (West),Brooklyn,2022-11,2022-11-01,1706.0,53,32.21168571873365
BK0401,Bushwick (West),Brooklyn,2022-12,2022-12-01,1329.0,53,25.093394091557457
BK0401,Bushwick (West),Brooklyn,2023-01,2023-01-01,1378.0,53,26.018583188988845
BK0401,Bushwick (West),Brooklyn,2023-02,2023-02-01,1594.0,53,30.09696778174762
BK0401,Bushwick (West),Brooklyn,2023-03,2023-03-01,1633.0,53,30.8333427776624
BK0401,Bushwick (West),Brooklyn,2023-04,2023-04-01,1914.0,53,36.13901903027914
BK0401,Bushwick (West),Brooklyn,2023-05,2023-05-01,1931.0,53,36.46000300285737
BK0401,Bushwick (West),Brooklyn,2023-06,2023-06-01,1760.0,53,33.23128186692335
BK0401,Bushwick (West),Brooklyn,2023-07,2023-07-01,1442.0,53,27.22699343869515
BK0401,Bushwick (West),Brooklyn,2023-08,2023-08-01,1449.0,53,27.359163309756774
BK0401,Bushwick (West),Brooklyn,2023-09,2023-09-01,1753.0,53,33.09911199586172
BK0401,Bushwick (West),Brooklyn,2023-10,2023-10-01,2030.0,53,38.32926260787181
BK0401,Bushwick (West),Brooklyn,2023-11,2023-11-01,1857.0,53,35.06277865163446
BK0401,Bushwick (West),Brooklyn,2023-12,2023-12-01,1815.0,53,34.269759425264695
BK0401,Bushwick (West),Brooklyn,2024-01,2024-01-01,1689.0,53,31.890701746155415
BK0401,Bushwick (West),Brooklyn,2024-02,2024-02-01,1461.0,53,27.585740231576708
BK0401,Bushwick (West),Brooklyn,2024-03,2024-03-01,1538.0,53,29.039608813254603
BK0401,Bushwick (West),Brooklyn,2024-04,2024-04-01,1636.0,53,30.88998700811738
BK0401,Bushwick (West),Brooklyn,2024-05,2024-05-01,1928.0,53,36.40335877240239
BK0401,Bushwick (West),Brooklyn,2024-06,2024-06-01,1406.0,53,26.547262673235352
BK0401,Bushwick (West),Brooklyn,2024-07,2024-07-01,1334.0,53,25.187801142315763
BK0401,Bushwick (West),Brooklyn,2024-08,2024-08-01,1423.0,53,26.86824664581359
BK0401,Bushwick (West),Brooklyn,2024-09,2024-09-01,1775.0,53,33.51450301919826
BK0401,Bushwick (West),Brooklyn,2024-10,2024-10-01,1834.0,53,34.628506218146256
BK0401,Bushwick (West),Brooklyn,2024-11,2024-11-01,1657.0,53,31.286496621302263
BK0401,Bushwick (West),Brooklyn,2024-12,2024-12-01,1715.0,53,32.381618410098596
BK0401,Bushwick (West),Brooklyn,2025-01,2025-01-01,1489.0,53,28.114419715823214
BK0401,Bushwick (West),Brooklyn,2025-02,2025-02-01,1240.0,53,23.412948588059628
BK0401,Bushwick (West),Brooklyn,2025-03,2025-03-01,1558.0,53,29.417237016287825
BK0401,Bushwick (West),Brooklyn,2025-04,2025-04-01,1784.0,53,33.68443571056321
BK0401,Bushwick (West),Brooklyn,2025-05,2025-05-01,1973.0,53,37.253022229227135
BK0401,Bushwick (West),Brooklyn,2025-06,2025-06-01,1433.0,53,27.0570607473302
BK0401,Bushwick (West),Brooklyn,2025-07,2025-07-01,1376.0,53,25.980820368685524
BK0401,Bushwick (West),Brooklyn,2025-08,2025-08-01,1437.0,53,27.132586387936843
BK0401,Bushwick (West),Brooklyn,2025-09,2025-09-01,1716.0,53,32.40049982025026
BK0401,Bushwick (West),Brooklyn,2025-10,2025-10-01,1699.0,53,32.07951584767202
BK0401,Bushwick (West),Brooklyn,2025-11,2025-11-01,50.0,53,0.9440705075830496
BK0402,Bushwick (East),Brooklyn,2022-03,2022-03-01,1642.0,53,32.78105818128403
BK0402,Bushwick (East),Brooklyn,2022-04,2022-04-01,1540.0,53,30.744719609730453
BK0402,Bushwick (East),Brooklyn,2022-05,2022-05-01,2155.0,53,43.02264334997995
BK0402,Bushwick (East),Brooklyn,2022-06,2022-06-01,1508.0,53,30.105868293164626
BK0402,Bushwick (East),Brooklyn,2022-07,2022-07-01,1377.0,53,27.49057071597327
BK0402,Bushwick (East),Brooklyn,2022-08,2022-08-01,1308.0,53,26.113047564628204
BK0402,Bushwick (East),Brooklyn,2022-09,2022-09-01,1827.0,53,36.47441735518022
BK0402,Bushwick (East),Brooklyn,2022-10,2022-10-01,2066.0,53,41.24583812578125
BK0402,Bushwick (East),Brooklyn,2022-11,2022-11-01,1706.0,53,34.058760814415685
BK0402,Bushwick (East),Brooklyn,2022-12,2022-12-01,1329.0,53,26.532293741124526
BK0402,Bushwick (East),Brooklyn,2023-01,2023-01-01,1378.0,53,27.510534819615952
BK0402,Bushwick (East),Brooklyn,2023-02,2023-02-01,1594.0,53,31.822781206435288
BK0402,Bushwick (East),Brooklyn,2023-03,2023-03-01,1633.0,53,32.60138124849989
BK0402,Bushwick (East),Brooklyn,2023-04,2023-04-01,1914.0,53,38.21129437209356
BK0402,Bushwick (East),Brooklyn,2023-05,2023-05-01,1931.0,53,38.55068413401916
BK0402,Bushwick (East),Brooklyn,2023-06,2023-06-01,1760.0,53,35.13682241112052
BK0402,Bushwick (East),Brooklyn,2023-07,2023-07-01,1442.0,53,28.788237452747605
BK0402,Bushwick (East),Brooklyn,2023-08,2023-08-01,1449.0,53,28.927986178246382
BK0402,Bushwick (East),Brooklyn,2023-09,2023-09-01,1753.0,53,34.99707368562174
BK0402,Bushwick (East),Brooklyn,2023-10,2023-10-01,2030.0,53,40.527130394644686
BK0402,Bushwick (East),Brooklyn,2023-11,2023-11-01,1857.0,53,37.073340464460685
BK0402,Bushwick (East),Brooklyn,2023-12,2023-12-01,1815.0,53,36.23484811146803
BK0402,Bushwick (East),Brooklyn,2024-01,2024-01-01,1689.0,53,33.71937105249009
BK0402,Bushwick (East),Brooklyn,2024-02,2024-02-01,1461.0,53,29.167555421958568
BK0402,Bushwick (East),Brooklyn,2024-03,2024-03-01,1538.0,53,30.70479140244509
BK0402,Bushwick (East),Brooklyn,2024-04,2024-04-01,1636.0,53,32.66127355942794
BK0402,Bushwick (East),Brooklyn,2024-05,2024-05-01,1928.0,53,38.490791823091115
BK0402,Bushwick (East),Brooklyn,2024-06,2024-06-01,1406.0,53,28.06952972161105
BK0402,Bushwick (East),Brooklyn,2024-07,2024-07-01,1334.0,53,26.63211425933794
BK0402,Bushwick (East),Brooklyn,2024-08,2024-08-01,1423.0,53,28.408919483536646
BK0402,Bushwick (East),Brooklyn,2024-09,2024-09-01,1775.0,53,35.43628396576075
BK0402,Bushwick (East),Brooklyn,2024-10,2024-10-01,1834.0,53,36.61416608067899
BK0402,Bushwick (East),Brooklyn,2024-11,2024-11-01,1657.0,53,33.08051973592426
BK0402,Bushwick (East),Brooklyn,2024-12,2024-12-01,1715.0,53,34.238437747199825
BK0402,Bushwick (East),Brooklyn,2025-01,2025-01-01,1489.0,53,29.726550323953667
BK0402,Bushwick (East),Brooklyn,2025-02,2025-02-01,1240.0,53,24.75548851692582
BK0402,Bushwick (East),Brooklyn,2025-03,2025-03-01,1558.0,53,31.104073475298733
BK0402,Bushwick (East),Brooklyn,2025-04,2025-04-01,1784.0,53,35.61596089854489
BK0402,Bushwick (East),Brooklyn,2025-05,2025-05-01,1973.0,53,39.38917648701181
BK0402,Bushwick (East),Brooklyn,2025-06,2025-06-01,1433.0,53,28.60856051996347
BK0402,Bushwick (East),Brooklyn,2025-07,2025-07-01,1376.0,53,27.470606612330588
BK0402,Bushwick (East),Brooklyn,2025-08,2025-08-01,1437.0,53,28.688416934534196
BK0402,Bushwick (East),Brooklyn,2025-09,2025-09-01,1716.0,53,34.2584018508425
BK0402,Bushwick (East),Brooklyn,2025-10,2025-10-01,1699.0,53,33.91901208891691
BK0402,Bushwick (East),Brooklyn,2025-11,2025-11-01,50.0,53,0.9982051821341056
BK0501,Cypress Hills,Brooklyn,2022-03,2022-03-01,1642.0,53,30.625323083908164
BK0501,Cypress Hills,Brooklyn,2022-04,2022-04-01,1540.0,53,28.722897411217158
BK0501,Cypress Hills,Brooklyn,2022-05,2022-05-01,2155.0,53,40.19340514361882
BK0501,Cypress Hills,Brooklyn,2022-06,2022-06-01,1508.0,53,28.12605798449057
BK0501,Cypress Hills,Brooklyn,2022-07,2022-07-01,1377.0,53,25.682746581328587
BK0501,Cypress Hills,Brooklyn,2022-08,2022-08-01,1308.0,53,24.39581156744938
BK0501,Cypress Hills,Brooklyn,2022-09,2022-09-01,1827.0,53,34.07580101967127
BK0501,Cypress Hills,Brooklyn,2022-10,2022-10-01,2066.0,53,38.53344548803548
BK0501,Cypress Hills,Brooklyn,2022-11,2022-11-01,1706.0,53,31.819001937361346
