nta_code,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
BX1001,2022-11-22,8.9,-0.4,0.0,19.0
BX1001,2022-11-23,11.4,0.6,0.0,11.8
BX1001,2022-11-24,10.6,0.4,0.0,12.3
BX1001,2022-11-25,11.2,4.6,2.2,23.0
BX1001,2022-11-26,11.8,4.3,0.0,19.9
BX1001,2022-11-27,14.1,5.2,15.1,25.1
BX1001,2022-11-28,11.9,4.3,0.0,24.9
BX1001,2022-11-29,6.3,0.1,0.0,11.2
BX1001,2022-11-30,13.2,0.9,13.3,37.0
BX1001,2022-12-01,6.0,0.5,0.0,29.0
BX1001,2022-12-02,5.2,-2.9,0.0,11.2
BX1001,2022-12-03,13.4,4.2,10.4,30.2
BX1001,2022-12-04,6.8,0.2,0.0,19.6
BX1001,2022-12-05,6.6,-2.2,0.0,11.5
BX1001,2022-12-06,12.8,1.4,11.4,20.1
BX1001,2022-12-07,14.1,11.5,17.9,21.4
BX1001,2022-12-08,11.5,5.5,0.0,17.2
BX1001,2022-12-09,6.8,0.3,0.0,18.2
BX1001,2022-12-10,4.8,-1.4,0.0,15.7
BX1001,2022-12-11,4.3,0.9,7.2,19.3
BX1001,2022-12-12,3.5,-2.6,1.7,19.5
BX1001,2022-12-13,4.1,-4.8,0.0,15.3
BX1001,2022-12-14,3.8,-2.0,0.0,19.9
BX1001,2022-12-15,4.8,-1.9,12.4,31.5
BX1001,2022-12-16,6.6,2.9,14.3,38.1
BX1001,2022-12-17,6.9,1.7,0.4,21.7
BX1001,2022-12-18,4.0,-2.8,0.0,20.5
BX1001,2022-12-19,3.5,-2.1,0.0,21.0
BX1001,2022-12-20,3.9,-2.2,0.0,16.1
BX1001,2022-12-21,3.3,-4.0,0.0,8.7
BX1001,2022-12-22,7.2,-0.9,6.8,30.9
BX1001,2022-12-23,13.1,-12.4,19.7,38.3
BX1001,2022-12-24,-7.6,-13.6,0.0,33.2
BX1001,2022-12-25,-1.8,-9.9,0.0,22.5
BX1001,2022-12-26,-0.8,-8.1,0.0,17.3
BX1001,2022-12-27,4.8,-4.7,0.0,13.3
BX1001,2022-12-28,6.4,-4.2,0.0,17.0
BX1001,2022-12-29,7.9,-1.0,0.0,14.5
BX1001,2022-12-30,12.6,1.1,0.0,12.8
BX1001,2022-12-31,11.2,5.7,6.1,12.9
BX1001,2023-01-01,11.4,3.0,3.0,16.4
BX1001,2023-01-02,11.9,3.7,1.6,10.8
BX1001,2023-01-03,12.9,7.2,11.9,17.1
BX1001,2023-01-04,17.5,11.1,2.1,15.0
BX1001,2023-01-05,11.6,6.8,0.0,13.6
BX1001,2023-01-06,7.9,3.5,6.9,15.1
BX1001,2023-01-07,8.1,-0.1,0.0,17.6
BX1001,2023-01-08,4.5,-3.6,0.0,11.8
BX1001,2023-01-09,7.1,-0.1,1.4,16.3
BX1001,2023-01-10,6.8,-0.7,0.0,16.3
BX1001,2023-01-11,3.0,-1.9,0.0,12.5
BX1001,2023-01-12,10.6,-0.2,6.0,19.5
BX1001,2023-01-13,12.3,3.7,2.8,26.7
BX1001,2023-01-14,3.1,-1.5,0.0,25.2
BX1001,2023-01-15,4.0,-2.3,0.0,25.9
BX1001,2023-01-16,7.4,-3.2,0.0,22.8
BX1001,2023-01-17,6.5,-2.5,0.0,12.6
BX1001,2023-01-18,10.6,1.8,0.1,24.6
BX1001,2023-01-19,5.2,2.2,14.9,15.0
BX1001,2023-01-20,8.4,0.9,4.5,25.9
BX1001,2023-01-21,5.6,-0.1,0.0,16.9
BX1001,2023-01-22,5.8,-2.8,5.3,20.5
BX1001,2023-01-23,3.2,0.9,18.6,20.8
BX1001,2023-01-24,7.9,-1.7,0.0,26.9
BX1001,2023-01-25,11.3,-2.3,18.5,41.2
BX1001,2023-01-26,11.9,3.0,14.0,33.2
BX1001,2023-01-27,6.1,-1.6,0.0,17.9
BX1001,2023-01-28,10.5,-1.0,0.0,21.5
BX1001,2023-01-29,9.9,-0.6,0.0,17.7
BX1001,2023-01-30,11.1,2.0,0.0,12.1
BX1001,2023-01-31,6.2,-0.3,2.8,15.7
BX1001,2023-02-01,2.8,-3.5,1.9,14.3
BX1001,2023-02-02,3.5,-4.5,0.0,17.4
BX1001,2023-02-03,0.2,-11.2,0.0,35.5
BX1001,2023-02-04,-4.7,-17.2,0.0,33.5
BX1001,2023-02-05,8.2,-4.8,0.0,17.3
BX1001,2023-02-06,9.5,-1.6,0.0,27.0
BX1001,2023-02-07,4.2,-4.8,0.4,17.4
BX1001,2023-02-08,10.1,0.6,0.8,21.4
BX1001,2023-02-09,11.1,-1.8,0.0,19.9
BX1001,2023-02-10,13.9,5.4,0.0,26.3
BX1001,2023-02-11,6.8,0.2,0.0,22.9
BX1001,2023-02-12,7.2,-2.0,0.0,15.2
BX1001,2023-02-13,12.2,1.9,1.1,19.2
BX1001,2023-02-14,10.9,2.5,0.0,20.8
BX1001,2023-02-15,16.2,2.5,0.0,26.3
BX1001,2023-02-16,19.5,8.4,2.8,16.6
BX1001,2023-02-17,15.3,0.1,6.7,34.9
BX1001,2023-02-18,5.6,-3.1,0.0,22.9
BX1001,2023-02-19,8.3,-0.7,0.4,26.3
BX1001,2023-02-20,15.1,5.2,0.0,20.2
BX1001,2023-02-21,7.3,0.8,5.4,15.7
BX1001,2023-02-22,5.9,-1.0,4.6,16.2
BX1001,2023-02-23,6.7,2.4,1.1,18.0
BX1001,2023-02-24,6.4,-2.8,0.0,32.4
BX1001,2023-02-25,-0.1,-6.1,0.7,17.5
BX1001,2023-02-26,10.2,-4.3,0.0,29.6
BX1001,2023-02-27,5.4,-2.7,3.5,18.7
BX1001,2023-02-28,2.2,-0.4,12.9,26.7
BX1001,2023-03-01,6.8,-2.5,2.3,17.6
BX1001,2023-03-02,13.8,2.5,1.7,23.2
BX1001,2023-03-03,7.1,-2.7,1.9,24.9
BX1001,2023-03-04,5.8,2.6,45.7,33.7
BX1001,2023-03-05,11.9,-0.9,0.0,24.6
BX1001,2023-03-06,10.1,1.2,0.0,21.0
BX1001,2023-03-07,7.4,0.8,1.4,31.8
BX1001,2023-03-08,7.8,-2.3,0.0,27.6
BX1001,2023-03-09,10.8,-0.8,0.0,21.3
BX1001,2023-03-10,7.8,-1.9,6.2,15.2
BX1001,2023-03-11,7.1,1.5,15.0,24.0
BX1001,2023-03-12,8.2,-1.4,0.0,15.3
BX1001,2023-03-13,6.1,3.3,15.0,21.8
BX1001,2023-03-14,3.5,0.9,28.4,35.2
BX1001,2023-03-15,6.8,0.8,0.0,33.9
BX1001,2023-03-16,12.9,-1.6,0.0,17.4
BX1001,2023-03-17,13.4,1.9,0.0,20.9
BX1001,2023-03-18,10.6,3.1,0.9,23.2
BX1001,2023-03-19,3.7,-2.5,0.0,24.6
BX1001,2023-03-20,9.2,-3.3,0.0,17.8
BX1001,2023-03-21,14.9,-1.0,0.0,20.7
BX1001,2023-03-22,13.5,0.9,0.0,21.0
BX1001,2023-03-23,14.6,5.4,1.4,21.3
BX1001,2023-03-24,12.6,5.6,0.0,18.3
BX1001,2023-03-25,6.2,3.7,13.3,26.3
BX1001,2023-03-26,14.9,3.9,0.0,21.4
BX1001,2023-03-27,14.9,1.2,3.2,16.6
BX1001,2023-03-28,10.6,3.2,0.7,16.2
BX1001,2023-03-29,11.4,-0.2,0.0,20.6
BX1001,2023-03-30,7.2,-1.6,0.2,25.0
BX1001,2023-03-31,9.4,0.2,0.0,23.4
BX1001,2023-04-01,19.5,9.5,9.1,24.2
BX1001,2023-04-02,9.9,2.2,0.1,29.8
BX1001,2023-04-03,12.4,-0.8,0.0,30.0
BX1001,2023-04-04,19.0,5.4,0.0,16.5
BX1001,2023-04-05,11.8,7.8,0.0,21.3
BX1001,2023-04-06,25.2,9.7,2.2,18.3
BX1001,2023-04-07,13.9,6.6,0.0,19.0
BX1001,2023-04-08,10.8,1.0,0.0,16.2
BX1001,2023-04-09,12.1,1.5,0.0,22.0
BX1001,2023-04-10,17.5,2.0,0.0,18.7
BX1001,2023-04-11,22.5,5.8,0.0,24.6
BX1001,2023-04-12,27.7,15.4,0.0,27.4
BX1001,2023-04-13,30.2,11.6,0.0,17.5
BX1001,2023-04-14,29.2,13.2,0.0,16.6
BX1001,2023-04-15,22.0,15.0,5.8,18.4
BX1001,2023-04-16,21.0,12.7,0.0,15.3
BX1001,2023-04-17,19.5,11.8,1.5,19.5
BX1001,2023-04-18,13.8,7.2,0.0,33.3
BX1001,2023-04-19,16.8,4.2,0.0,23.5
BX1001,2023-04-20,17.1,5.3,0.0,14.0
BX1001,2023-04-21,20.0,7.6,0.0,16.9
BX1001,2023-04-22,20.3,9.4,20.3,22.9
BX1001,2023-04-23,17.5,10.1,22.6,17.1
BX1001,2023-04-24,15.6,5.6,0.0,13.8
BX1001,2023-04-25,14.1,5.3,0.2,10.8
BX1001,2023-04-26,14.1,5.3,0.2,16.7
BX1001,2023-04-27,13.7,7.4,1.6,11.9
BX1001,2023-04-28,12.9,6.2,3.0,21.5
BX1001,2023-04-29,11.6,8.6,41.0,29.5
BX1001,2023-04-30,14.9,10.4,28.1,22.9
BX1001,2023-05-01,15.4,7.7,1.0,33.2
BX1001,2023-05-02,13.1,8.0,1.7,23.3
BX1001,2023-05-03,12.5,5.4,0.4,13.0
BX1001,2023-05-04,14.1,6.2,1.1,12.9
BX1001,2023-05-05,17.0,6.3,0.5,15.3
BX1001,2023-05-06,20.7,6.8,0.0,13.8
BX1001,2023-05-07,23.7,8.9,0.6,19.7
BX1001,2023-05-08,23.4,12.4,4.8,18.6
BX1001,2023-05-09,20.6,9.6,0.0,13.5
BX1001,2023-05-10,21.1,7.7,0.0,16.2
BX1001,2023-05-11,25.4,9.1,0.0,17.6
BX1001,2023-05-12,28.6,11.9,0.0,16.2
BX1001,2023-05-13,26.5,15.9,0.0,17.3
BX1001,2023-05-14,21.7,11.8,0.0,19.1
BX1001,2023-05-15,24.3,9.2,0.0,16.9
BX1001,2023-05-16,27.2,12.0,0.0,21.0
BX1001,2023-05-17,17.6,9.8,0.0,22.7
BX1001,2023-05-18,15.4,6.2,0.0,18.1
BX1001,2023-05-19,19.9,9.9,0.0,27.6
BX1001,2023-05-20,17.4,13.4,23.3,16.5
BX1001,2023-05-21,21.1,12.7,0.2,20.5
BX1001,2023-05-22,22.5,12.4,0.1,14.3
BX1001,2023-05-23,20.5,10.6,0.0,15.0
BX1001,2023-05-24,23.1,9.4,0.7,20.9
BX1001,2023-05-25,18.8,9.6,0.0,21.6
BX1001,2023-05-26,21.5,8.9,0.0,11.9
BX1001,2023-05-27,24.4,9.3,0.0,17.7
BX1001,2023-05-28,24.6,11.1,0.0,16.3
BX1001,2023-05-29,25.2,12.6,0.0,27.0
BX1001,2023-05-30,21.4,11.2,0.0,14.7
BX1001,2023-05-31,24.5,9.6,0.0,13.4
BX1001,2023-06-01,29.8,11.6,0.0,15.9
BX1001,2023-06-02,32.0,14.9,0.7,10.2
BX1001,2023-06-03,20.0,13.5,4.6,22.8
BX1001,2023-06-04,20.2,9.9,0.0,23.7
BX1001,2023-06-05,23.3,10.7,0.0,22.9
BX1001,2023-06-06,25.3,14.1,3.1,23.3
BX1001,2023-06-07,24.8,12.3,0.0,19.0
BX1001,2023-06-08,21.8,9.9,3.4,15.6
BX1001,2023-06-09,22.3,11.5,0.9,17.3
BX1001,2023-06-10,25.3,11.9,0.3,16.4
BX1001,2023-06-11,27.8,15.8,0.0,16.4
BX1001,2023-06-12,25.0,18.7,4.4,24.4
BX1001,2023-06-13,26.2,16.4,0.0,18.1
BX1001,2023-06-14,24.5,14.0,4.9,21.4
BX1001,2023-06-15,25.9,14.7,0.0,17.7
BX1001,2023-06-16,26.1,14.6,14.1,23.4
BX1001,2023-06-17,25.0,14.9,0.1,27.2
BX1001,2023-06-18,26.1,15.1,0.0,18.7
BX1001,2023-06-19,25.6,15.6,0.1,13.7
BX1001,2023-06-20,24.9,16.1,0.0,14.4
BX1001,2023-06-21,22.1,15.1,0.3,24.7
BX1001,2023-06-22,19.6,14.9,0.2,21.9
BX1001,2023-06-23,23.4,16.4,4.2,17.4
BX1001,2023-06-24,26.0,19.4,23.3,17.1
BX1001,2023-06-25,29.0,18.6,1.8,16.7
BX1001,2023-06-26,26.8,19.0,12.8,19.6
BX1001,2023-06-27,26.0,19.5,13.6,20.3
BX1001,2023-06-28,27.6,18.5,2.1,13.0
BX1001,2023-06-29,28.2,16.6,0.0,13.8
BX1001,2023-06-30,28.5,18.5,0.0,19.2
BX1001,2023-07-01,26.9,17.0,0.0,20.2
BX1001,2023-07-02,30.0,20.1,21.7,18.1
BX1001,2023-07-03,30.2,22.2,5.8,15.0
BX1001,2023-07-04,28.7,21.6,7.9,9.8
BX1001,2023-07-05,31.9,20.9,0.2,14.4
BX1001,2023-07-06,30.6,21.5,0.0,16.6
BX1001,2023-07-07,29.5,21.9,2.1,14.7
BX1001,2023-07-08,29.8,21.8,2.7,12.2
BX1001,2023-07-09,26.7,21.2,37.0,13.1
BX1001,2023-07-10,28.1,21.0,1.6,15.5
BX1001,2023-07-11,30.7,18.1,0.0,11.5
BX1001,2023-07-12,32.5,20.5,0.0,13.7
BX1001,2023-07-13,30.4,21.4,0.4,24.6
BX1001,2023-07-14,26.9,21.7,0.7,20.2
BX1001,2023-07-15,29.4,20.8,8.1,17.1
BX1001,2023-07-16,25.5,21.1,59.3,19.9
BX1001,2023-07-17,30.5,20.6,0.3,16.4
BX1001,2023-07-18,28.8,21.1,1.9,15.7
BX1001,2023-07-19,27.5,19.1,5.5,11.7
BX1001,2023-07-20,28.9,19.5,0.5,13.4
BX1001,2023-07-21,28.9,21.8,2.6,16.2
BX1001,2023-07-22,28.5,18.2,0.0,13.0
BX1001,2023-07-23,29.5,18.0,0.0,15.1
BX1001,2023-07-24,28.5,18.8,0.0,20.6
BX1001,2023-07-25,28.2,20.0,7.7,12.7
BX1001,2023-07-26,29.5,18.0,0.4,17.2
BX1001,2023-07-27,33.0,22.0,0.2,24.6
BX1001,2023-07-28,33.6,21.5,0.0,13.8
BX1001,2023-07-29,33.0,21.4,2.4,28.4
BX1001,2023-07-30,25.6,17.3,0.0,21.7
BX1001,2023-07-31,28.6,15.8,0.0,12.7
BX1001,2023-08-01,26.4,16.9,0.0,12.4
BX1001,2023-08-02,26.8,14.8,0.0,13.5
BX1001,2023-08-03,25.6,16.4,1.4,25.9
BX1001,2023-08-04,26.8,18.3,1.0,19.2
BX1001,2023-08-05,29.8,18.0,0.0,11.6
BX1001,2023-08-06,30.0,17.8,0.0,20.2
BX1001,2023-08-07,26.9,21.9,27.9,32.3
BX1001,2023-08-08,27.0,21.5,26.9,26.4
BX1001,2023-08-09,29.0,19.9,0.0,21.7
BX1001,2023-08-10,25.7,19.1,12.3,11.8
BX1001,2023-08-11,28.4,18.2,0.2,18.0
BX1001,2023-08-12,27.2,17.5,7.9,17.5
BX1001,2023-08-13,30.1,20.6,3.5,19.9
BX1001,2023-08-14,30.4,18.4,0.4,15.0
BX1001,2023-08-15,26.4,20.3,19.1,16.9
BX1001,2023-08-16,26.1,20.2,2.0,11.4
BX1001,2023-08-17,26.1,20.4,4.1,16.7
BX1001,2023-08-18,27.0,19.5,8.4,22.3
BX1001,2023-08-19,26.0,15.9,0.0,17.6
BX1001,2023-08-20,29.4,16.4,0.0,12.4
BX1001,2023-08-21,30.5,19.2,0.5,13.4
BX1001,2023-08-22,26.0,17.5,0.0,20.3
BX1001,2023-08-23,25.4,16.2,0.0,13.0
BX1001,2023-08-24,23.5,19.6,1.7,23.0
BX1001,2023-08-25,27.3,20.1,7.6,18.3
BX1001,2023-08-26,29.5,20.0,1.4,17.0
BX1001,2023-08-27,27.5,18.1,0.0,12.2
BX1001,2023-08-28,25.6,18.9,0.5,14.7
BX1001,2023-08-29,26.5,18.9,0.0,14.0
BX1001,2023-08-30,28.9,20.8,1.9,18.2
BX1001,2023-08-31,24.4,16.8,0.0,18.1
BX1001,2023-09-01,23.6,13.8,0.0,12.9
BX1001,2023-09-02,26.1,13.3,0.0,18.2
BX1001,2023-09-03,30.5,18.0,0.3,14.3
BX1001,2023-09-04,32.5,19.1,0.2,12.7
BX1001,2023-09-05,33.2,21.5,0.0,11.8
BX1001,2023-09-06,33.6,22.8,0.0,9.3
BX1001,2023-09-07,33.7,21.8,2.8,13.8
BX1001,2023-09-08,30.1,20.8,22.8,14.6
BX1001,2023-09-09,28.2,20.0,8.7,11.2
BX1001,2023-09-10,24.0,20.0,23.7,10.7
BX1001,2023-09-11,27.1,20.0,9.0,8.7
BX1001,2023-09-12,27.9,19.2,0.2,10.9
BX1001,2023-09-13,25.5,20.2,19.1,10.1
BX1001,2023-09-14,24.6,16.0,0.0,15.9
BX1001,2023-09-15,21.5,13.8,0.0,19.4
BX1001,2023-09-16,24.0,15.8,0.0,19.0
BX1001,2023-09-17,23.9,12.1,0.3,12.0
BX1001,2023-09-18,20.5,16.4,20.7,18.1
BX1001,2023-09-19,23.2,13.6,0.0,19.1
BX1001,2023-09-20,23.1,12.8,0.0,11.9
BX1001,2023-09-21,22.8,11.9,0.0,12.0
BX1001,2023-09-22,21.2,13.6,0.6,21.8
BX1001,2023-09-23,16.6,13.2,27.5,30.6
BX1001,2023-09-24,18.5,16.0,13.2,31.7
BX1001,2023-09-25,17.2,14.3,13.0,29.5
BX1001,2023-09-26,17.2,12.7,4.2,22.5
BX1001,2023-09-27,17.6,10.2,0.0,17.4
BX1001,2023-09-28,18.4,10.9,0.8,16.3
BX1001,2023-09-29,16.5,13.1,100.2,20.8
BX1001,2023-09-30,20.7,12.8,0.8,16.5
BX1001,2023-10-01,24.6,14.2,0.0,16.2
BX1001,2023-10-02,24.5,15.3,0.0,15.1
BX1001,2023-10-03,26.6,12.9,0.0,11.2
BX1001,2023-10-04,27.4,15.4,0.0,11.5
BX1001,2023-10-05,24.0,12.9,0.0,13.9
BX1001,2023-10-06,22.1,17.3,5.1,14.5
BX1001,2023-10-07,21.0,11.9,44.6,23.7
BX1001,2023-10-08,16.8,9.7,0.0,23.0
BX1001,2023-10-09,15.5,7.6,0.2,22.0
BX1001,2023-10-10,17.5,9.1,0.1,18.1
BX1001,2023-10-11,20.2,8.4,0.0,12.0
BX1001,2023-10-12,20.4,8.1,0.0,10.4
BX1001,2023-10-13,17.0,8.9,0.0,14.4
BX1001,2023-10-14,11.4,9.9,14.7,16.4
BX1001,2023-10-15,16.1,9.6,1.0,23.7
BX1001,2023-10-16,17.4,7.5,0.0,15.6
BX1001,2023-10-17,16.8,8.5,0.1,12.7
BX1001,2023-10-18,17.2,7.2,0.2,8.8
BX1001,2023-10-19,17.9,6.9,0.0,14.5
BX1001,2023-10-20,16.5,13.6,24.0,24.4
BX1001,2023-10-21,16.8,13.1,4.3,22.5
BX1001,2023-10-22,13.2,8.8,0.0,24.8
BX1001,2023-10-23,16.1,7.3,0.0,21.8
BX1001,2023-10-24,16.9,5.2,0.0,11.9
BX1001,2023-10-25,21.1,8.4,0.0,13.7
BX1001,2023-10-26,25.0,10.5,0.0,11.2
BX1001,2023-10-27,24.4,13.2,0.1,16.3
BX1001,2023-10-28,26.4,16.4,0.0,15.8
BX1001,2023-10-29,16.2,10.2,27.4,18.3
BX1001,2023-10-30,17.9,10.6,3.6,21.3
BX1001,2023-10-31,10.9,6.1,0.0,15.7
BX1001,2023-11-01,9.1,3.7,2.1,20.4
BX1001,2023-11-02,9.6,0.7,0.0,12.8
BX1001,2023-11-03,12.4,2.0,0.0,17.2
BX1001,2023-11-04,14.2,4.7,0.0,11.5
BX1001,2023-11-05,16.5,5.3,0.0,11.5
BX1001,2023-11-06,12.1,4.5,0.0,11.9
BX1001,2023-11-07,19.8,10.6,7.7,19.1
BX1001,2023-11-08,11.2,4.8,0.0,19.9
BX1001,2023-11-09,15.4,3.7,0.2,11.2
BX1001,2023-11-10,10.8,5.8,0.0,16.0
BX1001,2023-11-11,11.6,4.0,0.0,16.8
BX1001,2023-11-12,6.8,-0.1,0.0,12.6
BX1001,2023-11-13,8.0,-1.5,0.0,11.7
BX1001,2023-11-14,10.7,3.0,0.0,24.0
BX1001,2023-11-15,10.0,-0.3,0.0,13.6
BX1001,2023-11-16,17.0,3.7,0.0,11.5
BX1001,2023-11-17,17.9,5.6,0.0,17.6
BX1001,2023-11-18,13.1,3.8,1.2,22.3
BX1001,2023-11-19,12.0,1.5,0.0,18.0
BX1001,2023-11-20,6.3,-0.3,0.0,16.9
BX1001,2023-11-21,7.5,-0.9,6.6,23.0
BX1001,2023-11-22,13.8,7.0,29.0,30.9
BX1001,2023-11-23,10.8,5.4,0.0,19.3
BX1001,2023-11-24,9.5,0.2,0.0,21.0
BX1001,2023-11-25,4.1,-3.2,0.0,15.5
BX1001,2023-11-26,10.2,-2.2,4.6,28.9
BX1001,2023-11-27,12.4,3.0,6.3,30.5
BX1001,2023-11-28,3.6,-1.5,0.0,25.4
BX1001,2023-11-29,2.5,-3.7,0.0,22.0
BX1001,2023-11-30,9.1,-2.2,0.0,16.8
BX1001,2023-12-01,8.0,1.4,5.0,12.0
BX1001,2023-12-02,16.2,6.2,0.0,13.7
BX1001,2023-12-03,9.6,6.3,16.0,19.2
BX1001,2023-12-04,10.8,4.9,0.0,18.6
BX1001,2023-12-05,6.7,1.6,0.0,13.7
BX1001,2023-12-06,4.7,-1.4,0.0,18.5
BX1001,2023-12-07,3.5,-2.4,0.1,16.6
BX1001,2023-12-08,8.7,-2.0,0.0,10.7
BX1001,2023-12-09,13.4,1.6,0.0,12.6
BX1001,2023-12-10,15.9,6.8,26.4,30.6
BX1001,2023-12-11,14.6,2.6,27.8,30.2
BX1001,2023-12-12,5.9,-1.6,0.0,17.2
BX1001,2023-12-13,7.1,0.6,0.0,16.7
BX1001,2023-12-14,4.6,-2.8,0.0,13.7
BX1001,2023-12-15,12.6,0.0,0.0,14.9
BX1001,2023-12-16,11.4,3.8,0.0,13.5
BX1001,2023-12-17,13.1,5.9,22.8,19.1
BX1001,2023-12-18,15.7,6.3,76.3,46.5
BX1001,2023-12-19,6.2,-0.6,0.0,21.5
BX1001,2023-12-20,7.1,-3.3,0.0,15.3
BX1001,2023-12-21,3.5,-2.7,0.0,20.3
BX1001,2023-12-22,2.8,-5.2,0.0,12.7
BX1001,2023-12-23,5.4,-2.2,0.3,10.0
BX1001,2023-12-24,8.1,1.7,0.1,7.0
BX1001,2023-12-25,10.2,1.5,0.0,9.7
BX1001,2023-12-26,7.4,2.8,0.0,6.7
BX1001,2023-12-27,8.2,5.3,5.2,16.1
BX1001,2023-12-28,11.5,8.5,35.0,30.2
BX1001,2023-12-29,12.6,7.5,0.5,14.0
BX1001,2023-12-30,8.0,1.8,0.1,22.0
BX1001,2023-12-31,6.2,-0.8,0.0,15.8
BX1001,2024-01-01,7.6,0.2,0.2,14.3
BX1001,2024-01-02,5.6,-4.5,0.0,13.1
BX1001,2024-01-03,8.3,-1.0,0.0,13.1
BX1001,2024-01-04,6.7,-2.0,0.2,22.7
BX1001,2024-01-05,2.8,-5.0,0.0,19.0
BX1001,2024-01-06,3.0,-4.4,10.8,30.0
BX1001,2024-01-07,2.8,-0.3,9.2,28.1
BX1001,2024-01-08,6.1,-2.7,0.0,16.3
BX1001,2024-01-09,12.4,-3.7,31.2,49.9
BX1001,2024-01-10,13.4,5.4,36.2,45.4
BX1001,2024-01-11,7.7,0.6,0.0,20.6
BX1001,2024-01-12,8.6,-1.6,0.7,20.3
BX1001,2024-01-13,14.2,2.2,20.9,34.0
BX1001,2024-01-14,5.6,-3.2,0.6,34.6
BX1001,2024-01-15,-0.9,-5.7,0.6,12.1
BX1001,2024-01-16,-0.5,-5.6,9.7,24.2
BX1001,2024-01-17,-4.0,-8.9,0.0,21.4
BX1001,2024-01-18,0.1,-6.4,0.4,18.2
BX1001,2024-01-19,-1.1,-4.7,2.1,16.1
BX1001,2024-01-20,-3.4,-8.1,0.0,23.6
BX1001,2024-01-21,-1.2,-7.6,0.0,21.3
BX1001,2024-01-22,3.2,-6.2,0.0,16.8
BX1001,2024-01-23,3.7,-1.0,2.4,17.5
BX1001,2024-01-24,5.7,0.7,3.4,9.0
BX1001,2024-01-25,10.5,5.6,4.9,19.6
BX1001,2024-01-26,7.7,3.1,4.2,18.8
BX1001,2024-01-27,8.4,2.2,0.0,12.4
BX1001,2024-01-28,3.8,2.3,21.1,27.4
BX1001,2024-01-29,5.2,0.2,0.6,25.1
BX1001,2024-01-30,4.2,-3.8,0.0,11.4
BX1001,2024-01-31,4.2,-1.6,0.0,12.4
BX1001,2024-02-01,8.4,-3.0,0.3,18.2
BX1001,2024-02-02,5.7,1.6,7.1,19.2
BX1001,2024-02-03,5.1,-3.4,0.0,21.7
BX1001,2024-02-04,7.2,-3.5,0.0,14.5
BX1001,2024-02-05,6.5,-3.2,0.0,20.2
BX1001,2024-02-06,5.7,-4.6,0.0,16.2
BX1001,2024-02-07,7.9,-3.3,0.0,11.9
BX1001,2024-02-08,9.9,-2.5,0.0,10.8
BX1001,2024-02-09,10.6,2.0,0.0,17.2
BX1001,2024-02-10,15.8,2.2,0.1,15.4
BX1001,2024-02-11,9.1,3.6,0.0,15.5
BX1001,2024-02-12,9.1,-2.0,0.0,10.0
BX1001,2024-02-13,4.0,-1.2,24.5,23.5
BX1001,2024-02-14,0.2,-3.4,0.0,25.0
BX1001,2024-02-15,2.6,-5.2,0.0,20.9
BX1001,2024-02-16,4.6,-1.6,0.0,27.4
BX1001,2024-02-17,2.3,-4.2,5.7,22.7
BX1001,2024-02-18,3.5,-6.1,0.0,24.7
BX1001,2024-02-19,3.9,-3.2,0.0,19.4
BX1001,2024-02-20,2.8,-6.2,0.0,12.1
BX1001,2024-02-21,5.2,-5.6,0.0,13.2
BX1001,2024-02-22,6.6,-3.9,0.6,18.0
BX1001,2024-02-23,7.3,2.2,4.1,11.5
BX1001,2024-02-24,6.1,-3.5,0.0,16.4
BX1001,2024-02-25,3.4,-6.9,0.0,14.0
BX1001,2024-02-26,10.7,-2.0,0.0,14.1
BX1001,2024-02-27,13.3,0.4,4.1,28.9
BX1001,2024-02-28,15.6,10.0,16.0,34.1
BX1001,2024-02-29,6.2,-2.6,0.2,31.2
BX1001,2024-03-01,5.8,-4.8,0.0,17.6
BX1001,2024-03-02,10.2,2.2,25.9,23.8
BX1001,2024-03-03,18.8,6.3,0.0,14.8
BX1001,2024-03-04,14.6,4.1,0.0,16.7
BX1001,2024-03-05,8.1,4.3,20.1,22.2
BX1001,2024-03-06,9.9,4.3,31.3,23.0
BX1001,2024-03-07,12.5,5.6,3.8,24.1
BX1001,2024-03-08,12.6,0.6,0.0,19.8
BX1001,2024-03-09,7.2,3.2,26.3,27.0
BX1001,2024-03-10,10.9,2.2,19.9,28.6
BX1001,2024-03-11,9.4,0.9,0.0,41.0
BX1001,2024-03-12,16.9,3.0,0.0,21.7
BX1001,2024-03-13,15.6,2.3,0.0,15.5
BX1001,2024-03-14,20.6,3.8,0.0,15.1
BX1001,2024-03-15,20.9,8.1,0.3,20.3
BX1001,2024-03-16,13.5,4.2,0.0,21.4
BX1001,2024-03-17,15.3,7.2,0.7,27.4
BX1001,2024-03-18,8.9,2.4,0.0,18.5
BX1001,2024-03-19,7.2,0.3,0.4,26.9
BX1001,2024-03-20,11.2,1.4,2.6,27.8
BX1001,2024-03-21,5.1,-3.5,0.0,26.1
BX1001,2024-03-22,5.7,-5.1,0.0,16.2
BX1001,2024-03-23,9.4,2.1,63.7,36.5
BX1001,2024-03-24,8.0,-2.3,0.0,29.4
BX1001,2024-03-25,10.1,-0.9,0.0,18.8
BX1001,2024-03-26,9.9,0.3,0.0,18.1
BX1001,2024-03-27,10.8,4.4,0.5,14.6
BX1001,2024-03-28,9.6,6.1,26.3,18.1
